budget,mode,delta_cap,scene,target_workers,seed,task_id,participant_count,norm_sq_sum,dimension,no_truth,iterations,converged,pair_evaluations,effective_budget,angular_available,valid_score_count,scores_json,labels_json,retained_json,worker_ids_json,screening_macro_f1
cap-6,rabod,6,Water,39,20260808,23,52,1.3313603183180435e-05,9,False,5,True,780,6,True,52,"[0.056712829676857306,0.07711862937440979,0.011973979080986158,0.0468453802799864,0.05284607955372685,0.09074449594469818,0.006248453957690402,0.01972579873917526,0.038599913866895416,0.10250952086591175,0.06220168309589785,0.055824597013030594,0.04376826744238459,0.03709973527497323,0.020797181950342507,0.026895678665630158,0.012900231240770053,0.07392868236568834,0.042636564403371595,0.04441809599416368,0.01855984509659627,0.07513341773369892,0.02739914980649351,0.1228016297280622,0.08790478304971228,0.018585135949417745,0.030540475332928602,0.09735154064160191,0.035465038549407475,0.01721736564630889,4.208275350910059e-06,2.683023958525353e-07,1.2084836551916626e-06,1.4108302722825793e-06,1.0862677203026945e-06,2.3830894935811103e-06,8.875089291680241e-07,8.29233040195083e-08,3.707720820950691e-08,5.71857563226894e-07,2.233743269938151e-07,5.501174984366214e-07,6.548159627956757e-08,3.2970530000805005e-07,8.509438930476067e-08,2.1046520300142246e-08,1.4084935496545091e-08,3.7806689643111683e-08,3.7009079536934e-07,5.939564132973444e-08,2.10583230303797e-08,1.0490870024941139e-07]","[1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,9,11,13,18,21,22,23,24,25,26,28,31,34,36,37,38,39,40,41,42,44,46,50,51,53,54,55,56,59,61,68,69,71,73,74,75,77,78,79,81,82,89,90,91,92,93,94,95,96,99]",0.6842737094837935
cap-6,rabod,6,Water,39,20260808,24,49,5.599028399193871e-06,9,False,4,True,735,6,True,49,"[0.012545149331453969,0.09265419018050079,0.1669277713734003,0.031361375937958534,0.0817524596014377,0.07080186782426187,0.03955352803514895,0.004861839671418233,0.0283260556756408,0.13214184897633258,0.12172110111090048,0.0295040432781267,0.035126328651731716,0.06128391980051797,0.016287134907670392,0.0869559096004298,0.13392610779064862,0.06727401290654624,0.018776993772376585,0.08309181758122924,0.12960719797314485,0.056229587633190976,0.010883978110635495,0.016869209266322946,0.033651059655822935,0.1406033123329873,0.08311568828740314,2.7341930685726207e-05,6.8076684915930165e-06,0.012658355098679751,1.440661103717617e-05,0.07451057096576254,3.79472374039991e-07,0.011844140744033725,7.557866544649047e-07,5.172918865124978e-06,1.0478051804826945e-06,2.398067303687475e-06,0.0002746813328613147,1.5664980504517526e-06,1.8894083968038511e-07,1.0608821663723241e-06,0.00013058453267947951,7.293694826874198e-07,2.874897547926572e-07,7.061221896967131e-05,4.1304681848346556e-08,8.900085891164206e-08,7.620305327669103e-05]","[1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2,2,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,3,4,5,7,8,9,11,14,17,20,21,22,23,25,26,28,29,32,35,36,38,42,44,47,48,50,51,53,57,58,59,60,61,63,66,70,72,74,76,77,80,81,88,90,94,95,98,100]",0.7967479674796748
cap-6,rabod,6,Water,39,20260808,25,39,4.807175115591549e-06,9,False,6,True,585,6,True,39,"[0.08708113867641684,0.020910920973042223,0.014621501264109887,0.04337109638731872,0.020532980479798117,0.004701533214543301,0.040728568855207974,0.0458043609776931,0.018096721743336184,0.11775662287984873,0.02383894806649549,0.0394200167709836,0.038281903088311725,0.01299479639657394,0.05064377495086231,0.0772459487793205,0.03607583628353863,0.026947176400093496,0.03361201441208446,2.4372207700645686e-07,0.0001410486740594816,1.5806345995980125e-05,3.877219438256165e-05,8.063210636570712e-06,1.6633289746615896e-06,4.835405281733654e-07,9.73129280963959e-08,2.600502331597759e-07,4.1304210156631024e-07,1.270899844508139e-07,6.776914905083509e-08,1.543085721643005e-07,4.52786606460612e-08,1.748566514692839e-07,1.7617386447056895e-07,1.4293661783041238e-08,1.7354533518636737e-07,1.821513925982451e-07,6.411087645863059e-08]","[0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,6,9,11,14,15,17,19,21,22,24,25,34,35,40,41,43,45,51,52,53,54,58,59,63,65,67,68,69,73,74,76,81,83,89,92,95,97,98]",0.6306620209059233
cap-6,rabod,6,Water,39,20260808,26,32,5.7332643788801155e-06,9,False,5,True,480,6,True,32,"[0.06266752577232768,0.057968348520765295,0.06641929630980711,0.08557412371734745,0.03400556380319745,0.16486374207778767,0.011191538637810684,0.04767698278305603,0.017838053493599165,0.04212636142538936,0.05679252540896274,0.02986045460380659,0.030917604745448135,0.02073075570876656,0.05182215655355201,0.08655374179312661,0.04172141248956465,1.7494721634233723e-06,1.2092954858182513e-05,1.9071217805360184e-07,2.370736776983251e-07,9.753943665190247e-08,2.976976911808388e-07,2.7908046210573863e-07,1.1833360550480438e-07,8.011069279555516e-08,5.6750181647025403e-08,3.328163622591759e-07,9.787535516467913e-08,1.3425416840999961e-08,2.135455267689577e-07,5.5076069019976394e-08]","[0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,5,11,13,14,18,19,25,27,29,30,37,40,46,48,51,53,55,56,61,63,64,72,77,81,82,84,86,92,94,96,98]",0.66875
cap-6,rabod,6,Water,39,20260808,27,25,6.644096625171054e-05,9,False,6,True,250,5,True,25,"[0.033041230583242674,0.03548032555301963,0.01666666569102134,0.011797188369488424,0.019235113398157633,0.03294727802961595,0.069337232001635,0.13704007350850292,0.031753998705493024,0.0049063754787992304,0.08737785605872074,0.048739261988899885,0.06026920982295184,1.536284681469602e-05,0.0001449679244339902,3.3919378394724337e-06,2.3203365408760196e-07,4.2050168493303316e-07,2.0394511326823755e-07,4.034442817368355e-07,4.3893299076587345e-07,6.167206265274306e-08,9.540825567480814e-08,3.446332318527337e-07,4.5876785849318734e-08]","[1,1,1,1,1,1,0,0,1,1,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[2,8,10,18,22,23,31,34,37,39,42,43,45,54,57,62,64,66,69,78,79,86,87,96,98]",0.7352941176470589
cap-6,rabod,6,Water,39,20260808,28,32,7.382844782624726e-06,9,False,6,True,480,6,True,32,"[0.25049671372772153,0.03537296361545899,0.08856426025365079,0.03072781601395936,0.022471242447526654,0.02894682126599245,0.0832027392751649,0.07062465910943455,0.012437555492094876,0.018037228964026906,0.023051791503863394,0.07445871309355628,0.08815878475818449,0.2120375399163932,0.036482765050626684,0.04193175428706972,0.05309428059736062,0.027936933985341007,1.7750219875009314e-05,1.132003931539434e-06,6.52272164996737e-08,1.5231743742922858e-05,2.9387534236700077e-07,9.166260419599532e-08,2.2457294109181367e-07,1.026207043831295e-07,1.4774235521132383e-07,6.696411607785305e-08,2.3039183297761071e-07,4.076812192899792e-08,7.203472842217283e-08,1.9048117469141483e-07]","[0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,8,9,11,12,13,17,19,23,24,26,30,33,36,39,40,47,61,63,66,67,75,78,82,85,86,91,92,93,94,99]",0.78
cap-6,rabod,6,Water,39,20260808,29,33,1.34427609345607e-05,9,False,3,True,495,6,True,33,"[0.05468748794099383,0.10279689797657858,0.07438070970161591,0.09342563432659119,0.1129927731339746,0.1548341746011397,0.04469003638265465,0.04228496080600029,0.050572984880128374,0.05155036903482598,0.03920551351982345,0.042394769713139796,0.03206091593397533,0.06386567990156208,0.13227101668834373,0.019239491065933385,0.10767062568378184,0.042773871926734576,0.07088797368629647,2.7980346084701557e-06,0.026307046978020023,8.626160253618056e-05,6.637823303800023e-08,1.0941068268605396e-07,4.332530297907648e-05,1.0936401925582865e-07,2.2934885817659278e-07,5.332146956643582e-07,1.364992524427907e-06,2.611017915362519e-07,1.5243708703377618e-07,1.1277226374419715e-07,8.979453303991781e-08]","[1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,4,7,10,18,20,21,27,33,34,37,41,42,47,48,50,53,54,57,58,60,61,62,66,67,71,73,74,75,78,85,92]",0.7559681697612732
cap-6,rabod,6,Water,39,20260808,30,39,2.220019247167845e-05,9,False,3,True,585,6,True,39,"[0.2548687734011508,0.016678822188144912,0.06597719805458552,0.05528985966908306,0.032828095671676695,0.02660917042900809,0.022743578220016263,0.09619365110103799,0.029611648316964934,0.04790592860503637,0.014888139736107418,0.015914034583078048,0.027314637303963888,0.06943213614837494,0.02589100901520443,0.09105959937447661,0.02373062947100904,0.03492947607605218,0.04895021003765134,2.214021523012642e-05,1.304097091323849e-07,1.993995737676801e-06,1.1332712213787988e-06,1.702334998623804e-05,2.4264965148211894e-05,4.1653987795128634e-05,1.8972757748410148e-07,9.164372359582267e-07,8.670601607440663e-08,9.835326067371666e-08,3.806109644539224e-08,3.054524379728822e-07,1.6422207277056768e-07,4.926548757179122e-07,1.1896438389325893e-07,3.2970321116174886e-08,4.958896376706683e-08,1.7117665703052653e-08,1.0483754990461044e-07]","[0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,8,12,16,18,19,21,28,31,36,39,40,42,44,46,47,52,57,60,61,62,64,66,67,71,76,77,78,81,84,87,88,89,91,93,94,99,100]",0.7034632034632035
cap-6,rabod,6,Water,39,20260808,31,32,1.9934929695307788e-05,9,False,5,True,480,6,True,32,"[0.10896845236248635,0.08868844665648014,0.0435346260564404,0.09024508154076334,0.08608416170228354,0.15900635494868265,0.05309597091076826,0.02174222609046162,0.044920024353767365,0.019658118015569836,0.10768701682651227,0.012473136414484307,0.049638717864681624,0.12868557590325513,0.02330317616081139,0.13614449914859106,6.945260998931915e-07,0.0002510762640464373,7.733152827625809e-06,3.0332463708993253e-06,6.373664641494457e-07,2.221524045252993e-07,1.2067605939829352e-07,2.289932179862975e-08,6.282736505493406e-08,1.8839405614363407e-08,8.557505766426141e-08,1.0716954979878044e-07,1.989369672934038e-08,7.382720964233483e-08,3.8138706684627966e-08,1.2323240381840832e-07]","[0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5,10,15,16,26,29,30,31,34,35,39,41,45,46,48,57,61,62,64,66,74,80,83,85,87,89,90,91,93,94,96,100]",0.7891963109354414
cap-6,rabod,6,Water,39,20260808,32,58,1.541787955382128e-05,9,False,5,True,870,6,True,58,"[0.02692260312179888,0.09960992478915731,0.02254069605892088,0.07191187048879795,0.05960220616848757,0.0330796257133126,0.08406525015480174,0.020529232298275916,0.04483866743097413,0.022248526610033157,0.06906266805055078,0.023078446314779854,0.048018699664972624,0.012626998896701158,0.043413229676792356,0.10875632129872309,0.02645467504868418,0.0658704928651691,0.017730539471897497,0.07050384462872059,0.01355568963384263,0.02609753088381234,0.13292492336554917,0.06290501873076441,0.02717468210413265,0.0645104598202037,0.06113270112048898,0.05098091226707617,0.028835182260315284,0.035964267085990244,1.6479872086547384e-07,7.738859990429365e-06,1.3821461672452492e-05,3.847866278327684e-06,7.045733419535833e-06,0.00011309383991001777,2.389571925182104e-07,1.0125119906940058e-06,2.095701297078316e-05,0.01925141518033966,4.0797739798313705e-06,4.9168972197087565e-05,4.4800029514872903e-07,8.468165199770147e-08,9.107319496276489e-08,8.61302456631227e-07,1.0845107271937874e-07,3.227509163723646e-08,6.507818529135546e-07,1.0354438944474048e-07,6.551587347186548e-08,1.1198359164887602e-08,5.2849710023305496e-08,1.0098318019715252e-08,7.083135950081306e-08,3.214644540606027e-08,1.9820192270478964e-08,8.228192383367854e-08]","[1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,5,6,7,11,12,13,15,16,17,18,19,23,25,26,27,34,35,36,37,40,41,42,46,49,50,52,53,54,55,57,58,59,60,61,65,66,68,69,70,71,73,74,76,77,78,80,81,82,87,88,90,94,95,97,98]",0.7736842105263158
cap-6,rabod,6,Water,39,20260808,33,37,1.0147113081428776e-05,9,False,5,True,555,6,True,37,"[0.026535343214266927,0.0653599418361186,0.03085049714039013,0.06943530759290946,0.05350868352996878,0.015791479134989288,0.19029179543463248,0.05610716447537778,0.11739920380465524,0.019365852285233836,0.07927142966092784,0.01692878731540138,0.09664362327717446,0.20750902168514343,0.041580844222710175,0.047708023416362405,0.01762164818227107,8.298667440245645e-05,1.4682453436348534e-07,6.698343466916926e-06,0.09454097915011328,1.6865462588232676e-07,0.03387707103434437,1.3568911506214618e-05,5.4870118010173514e-05,3.832716735970499e-06,2.202403117897903e-07,7.25916539612538e-07,1.1167064355216439e-08,2.748164220209813e-07,4.786280946455323e-08,8.491555609660481e-07,5.606367175939288e-07,1.6232345075274064e-07,2.1785480523357814e-07,4.997243894467023e-07,5.540527135266548e-08]","[1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,4,13,14,16,21,22,27,30,34,35,41,42,43,44,45,51,55,56,57,59,61,62,63,64,71,72,73,74,75,76,79,81,82,91,95,96]",0.7532051282051282
cap-6,rabod,6,Water,39,20260808,34,46,1.4736389025992414e-05,9,False,4,True,690,6,True,46,"[0.059732435017728736,0.04596606748692913,0.11538346909256926,0.024194717481625327,0.0524043236707254,0.05838387161381221,0.013139085197380135,0.06238560890019657,0.05336033660865963,0.04806049002581122,0.012771426917763106,0.04549949800146353,0.011149144167168617,0.009317483609667226,0.1461186460550256,0.012517981041228768,0.0683890952282903,0.018932999773325115,0.05997938567952935,0.07985783677409337,0.0917078441405949,0.02277710315773105,0.04691869267545878,1.1441291532822144e-05,1.0992162474392238e-06,4.1024764897487346e-07,3.090016062919622e-05,3.884505892111943e-06,1.02799978899928e-06,3.075859178551078e-05,6.701029418776552e-06,1.1550237324548534e-07,9.074308749234146e-07,7.268907739953148e-06,2.3195150544967997e-08,5.0835693785380805e-08,4.1808919185891257e-07,1.5007352760467358e-07,6.915108646124584e-08,1.2515144749655987e-07,2.5905715079033702e-08,6.772300489547524e-08,5.706854546819191e-08,2.7386352339587447e-08,8.977950421620288e-08,2.8388938108292584e-08]","[0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,5,6,7,8,10,15,18,21,22,24,30,31,34,35,36,39,41,43,45,47,49,52,53,55,60,61,62,63,66,68,69,70,80,82,83,84,89,90,93,94,96,97,99,100]",0.78125
cap-6,rabod,6,Water,39,20260808,35,38,2.0659967007644298e-05,9,False,4,True,570,6,True,38,"[0.06768204115930786,0.1638949567176293,0.021177874320866645,0.03767206189760985,0.05302314806875368,0.08050639037828215,0.044878183834409544,0.0592832140059789,0.016498066490467762,0.1711337758711584,0.02921369450309573,0.05563585416147916,0.0831119321302307,0.01664350685931678,0.04617605745271153,0.06819263322789386,0.05553510806646123,0.03901273945711431,0.08773573374543558,0.032154073547738055,0.03638414689072226,0.027891969082227977,4.7080866784304056e-07,2.250842940469298e-07,3.742066243321273e-07,1.1370963420201394e-06,1.537163017257153e-06,7.197190965350941e-07,1.1524475426944857e-07,2.629938049280817e-06,1.9456837389033889e-07,8.447454811144963e-08,1.4048613552303887e-07,4.8175130818145585e-08,4.611826802808824e-08,1.634835739382325e-07,2.0530669834644198e-08,1.666811287482617e-07]","[0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,5,7,8,10,13,15,16,18,20,23,24,25,26,27,32,33,35,37,43,49,53,55,61,62,63,67,75,77,78,80,82,84,85,91,95,96,100]",0.7607105538140021
cap-6,rabod,6,Water,39,20260808,36,57,6.414290443427213e-06,9,False,5,True,855,6,True,57,"[0.13082417031752475,0.016803695922159873,0.017907083855744247,0.007376778890397251,0.07063136466272917,0.011495101832567862,0.0497516713107545,0.05366151930758029,0.05961397438384229,0.058341811636438215,0.07371380402478987,0.08949045631547155,0.023805068808011975,0.05281086809407834,0.1090252386654628,0.058449019371710154,0.051188678808079424,0.07751775145537991,0.09587558441455606,0.02963071035388185,0.062264395734337286,0.028635615353347233,0.012943786515549295,0.14626246347230548,0.032959776000094275,1.1944850160940357e-06,0.019883999106065333,6.05118400126312e-07,0.05132392049443368,0.0638008775543056,3.863743624161015e-06,3.6008718915400796e-07,5.93606340604598e-06,0.01636925559213631,5.158667175783624e-06,0.028741042371377028,1.0036013863478209e-07,0.016513314643670004,1.8758636105936924e-07,2.5089654453828935e-07,1.412269462856272e-06,0.005497826354515083,3.769803597754467e-08,0.004487731196510281,1.9281545760747997e-07,4.5221798252987877e-07,1.712983858758248e-08,1.622722676237142e-07,2.1376956730362523e-06,1.9931595217130685e-08,1.1397423435093573e-07,2.316494132872948e-06,0.0007257331414854207,0.009160726850361591,8.473738104002247e-08,7.698602723031709e-08,1.1502330254024205e-07]","[0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,2,1,2,1,0,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2]","[1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,5,8,9,16,19,22,23,25,27,29,30,31,33,34,35,36,37,38,39,40,42,44,47,50,51,53,54,58,59,61,62,64,65,66,67,74,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,95,96,98,99,100]",0.7339712918660286
cap-6,rabod,6,Water,39,20260808,37,47,1.746840084310326e-05,9,False,3,True,705,6,True,47,"[0.06528914834364162,0.07700416078168083,0.03997878858852016,0.01691494682610091,0.07586193977087605,0.07147111825806703,0.09131364726641114,0.13182070615691954,0.060596732152514314,0.04263030049692739,0.023053751460841543,0.12215472340137645,0.11525807811175233,0.018904473049454907,0.020217061553151387,0.047327624530024606,0.07044978067228207,0.14982923342182233,0.032908228677525915,0.12465981971361353,0.039753121331582,0.09819887837043943,0.05092273806876846,0.0687665541588728,0.06024854541488078,2.340260482345377e-05,0.0001017498358993674,1.4793535309063216e-06,5.1972191539179614e-05,8.278435267866959e-05,2.586824022639102e-06,1.4223415120586006e-06,2.0903914579158728e-06,8.250873690702522e-07,4.054565834205451e-06,1.8534660486774078e-07,5.389319813182759e-07,1.669201012853855e-07,3.410900840684721e-07,3.170476380534542e-06,4.156926378543355e-07,2.3037242240544327e-07,1.0066323516312667e-07,8.903554367875498e-08,1.6178876737422145e-07,6.005010843835663e-08,2.15381689191378e-08]","[0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,5,7,8,9,11,13,14,20,27,32,34,35,36,37,38,41,46,47,49,50,51,52,53,54,55,60,61,63,65,66,68,70,71,72,74,76,77,81,85,86,91,92,93,98]",0.8203661327231122
cap-6,rabod,6,Water,39,20260808,38,17,4.361197173121954e-05,9,False,5,True,170,5,True,17,"[0.011448770820665834,0.06499940710253525,0.03497381971339107,0.059932881371840316,0.036095779262646975,0.05090320156259955,0.016575785348377226,0.019799175188354456,0.03359407185531494,0.08530770430320575,0.053891965643582035,9.821573824439843e-07,0.0020342942926189446,0.007821158185478181,0.0012337965425655126,0.0033076186485725195,2.0771209175019144e-08]","[1,0,1,0,1,1,1,1,1,0,1,2,1,1,2,1,2]","[1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0]","[2,7,8,10,12,16,18,19,37,46,49,51,74,79,81,96,100]",0.5476190476190476
cap-6,rabod,6,Water,39,20260808,39,32,8.690545007515504e-06,9,False,4,True,480,6,True,32,"[0.0722017418320913,0.041368082920086785,0.114466103199249,0.03023655817512447,0.06188383523492838,0.008105535172950753,0.09830387972010701,0.05332961228219561,0.024478467224089962,0.08749939769915087,0.04246676076527523,0.06522773039806581,0.06240981115146961,0.012498112598504299,0.017424862821267394,0.03593369725413199,0.02792182459204354,1.1673379978918945e-06,0.05256463180596303,0.021420517461488483,0.000122118586797309,9.988778413693558e-06,1.2885355783975186e-07,0.002493419838905985,1.6287927279244212e-07,5.104396998238122e-07,2.564266899896595e-07,7.267273454139293e-08,0.0006781035457316821,8.318051568761131e-08,0.0012760562560352805,0.0028382952730054666]","[0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,9,10,12,14,18,19,20,21,22,24,26,37,40,42,48,49,51,52,55,59,64,70,71,72,76,77,80,89,93,95,97]",0.7147435897435898
cap-6,rabod,6,Water,39,20260808,40,66,4.558014725564397e-06,9,False,5,True,990,6,True,66,"[0.0043742408574290815,0.06898376155334746,0.09851989845086565,0.02654117453915685,0.037211931282243045,0.013529932451576876,0.021955206610938843,0.01391735792797685,0.03688117592488025,0.02933348323534555,0.052355511997788,0.12656713387602903,0.054516958438251356,0.07154737149566096,0.06214668676728033,0.012187424910655234,0.05625985359728749,0.019099030204431502,0.11428641372464689,0.13781137084564565,0.05772021250882753,0.017467407721249655,0.024003771398799716,0.08726174430799497,0.09626170366097052,0.051594702176872745,0.039493525816306975,0.019209104955858,0.0564421154312846,0.1400317528939531,0.018225048017949646,0.027291515718141663,0.09191658145973156,0.03869674930164075,0.03253581068212774,0.022875062605934193,3.630235336317277e-07,0.00995497126444796,4.421227820113871e-06,8.001687553151837e-07,3.7348635586823797e-06,4.051028978202686e-05,0.010723488000135792,0.0001475504419430828,0.013009859821773447,0.060115374749498865,0.00010101844980691809,2.2140193451818708e-07,1.5498969906477222e-07,9.194991482545503e-06,4.150694228149663e-07,1.316344092266194e-07,1.1062211761055027e-06,2.847308010337794e-08,1.7468725075770582e-08,7.694458053736972e-08,2.7546209725621463e-08,1.5084580799459423e-07,7.162732516858474e-08,7.455143120763318e-08,1.1071876833276296e-07,2.249128930047952e-07,4.254912211333752e-08,3.900824521108267e-08,1.1225996793911486e-08,6.988615024331092e-08]","[1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,2,1,2,2,2,2,1,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,32,34,35,36,38,39,40,42,43,45,46,50,52,53,54,55,56,57,58,59,60,61,63,64,68,71,73,77,80,81,82,83,85,86,88,89,90,94,96,97,99,100]",0.6934523809523809
